,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2020-08-06,180.0,170.18,186.0,162.46,132556,2271858536.0,46.75,237.99,119.83,70.82
1,2020-08-07,165.0,149.48,167.23,147.83,77146,1208979846.0,11.4,-12.16,-20.7,41.22
2,2020-08-10,143.83,134.0,143.83,133.69,55992,775404256.0,6.78,-10.36,-15.48,29.91
3,2020-08-11,131.0,130.57,137.7,129.01,31839,421716838.0,6.49,-2.56,-3.43,17.01
4,2020-08-12,130.96,117.53,131.0,115.0,44654,540305623.0,12.25,-9.99,-13.04,23.86
5,2020-08-13,119.0,115.39,122.12,113.18,26835,316201728.0,7.61,-1.82,-2.14,14.34
6,2020-08-14,115.8,110.94,116.9,109.18,29581,330659390.0,6.69,-3.86,-4.45,15.8
7,2020-08-17,110.5,112.06,114.98,107.5,25548,283490828.0,6.74,1.01,1.12,13.65
8,2020-08-18,112.84,109.53,113.65,108.68,24582,270776384.0,4.44,-2.26,-2.53,13.13
9,2020-08-19,109.0,105.87,111.74,105.78,22951,248296353.0,5.44,-3.34,-3.66,12.26
10,2020-08-20,104.22,98.18,104.8,98.08,27379,275607488.0,6.35,-7.26,-7.69,14.63
11,2020-08-21,98.0,99.48,102.3,96.81,20102,200228625.0,5.59,1.32,1.3,10.74
12,2020-08-24,99.4,93.21,99.4,92.2,23581,222125787.0,7.24,-6.3,-6.27,12.6
13,2020-08-25,93.07,94.35,95.51,90.75,24886,232288204.0,5.11,1.22,1.14,13.3
14,2020-08-26,94.41,91.99,95.7,89.6,19976,184826107.0,6.47,-2.5,-2.36,10.67
15,2020-08-27,92.01,93.2,94.58,90.98,15898,147655905.0,3.91,1.32,1.21,8.49
16,2020-08-28,93.19,90.52,94.8,90.42,15127,138436726.0,4.7,-2.88,-2.68,8.08
17,2020-08-31,90.7,90.05,91.91,89.18,11932,108072133.0,3.02,-0.52,-0.47,6.37
18,2020-09-01,90.0,90.56,91.63,89.64,8741,79063312.0,2.21,0.57,0.51,4.67
19,2020-09-02,90.5,86.65,90.89,85.0,18937,166094108.0,6.5,-4.32,-3.91,10.12
20,2020-09-03,86.0,88.22,89.26,86.0,15033,132378875.0,3.76,1.81,1.57,8.03
21,2020-09-04,86.5,86.9,87.46,86.02,9034,78425557.0,1.63,-1.5,-1.32,4.83
22,2020-09-07,86.5,81.6,87.88,81.18,18586,156993861.0,7.71,-6.1,-5.3,9.93
23,2020-09-08,80.79,80.16,82.49,79.0,14045,113241242.0,4.28,-1.76,-1.44,7.5
24,2020-09-09,79.0,75.83,79.0,75.68,17817,137108106.0,4.14,-5.4,-4.33,9.52
25,2020-09-10,76.71,73.39,77.75,73.17,11532,87034161.0,6.04,-3.22,-2.44,6.16
26,2020-09-11,73.5,76.27,77.76,72.05,13350,100163228.0,7.78,3.92,2.88,7.13
27,2020-09-14,76.77,77.12,78.66,76.51,10207,79280831.0,2.82,1.11,0.85,5.45
28,2020-09-15,77.7,78.09,78.8,76.0,8293,64488125.0,3.63,1.26,0.97,4.43
29,2020-09-16,78.45,82.3,82.3,77.4,18745,149845934.0,6.27,5.39,4.21,10.01
30,2020-09-17,82.87,83.64,88.0,81.51,28257,239336972.0,7.89,1.63,1.34,15.1
31,2020-09-18,83.0,82.19,83.99,81.0,14051,115409688.0,3.57,-1.73,-1.45,7.51
32,2020-09-21,81.42,81.31,82.4,80.7,6851,55824803.0,2.07,-1.07,-0.88,3.66
33,2020-09-22,80.12,81.23,82.98,80.12,8077,66205535.0,3.52,-0.1,-0.08,4.32
34,2020-09-23,81.23,83.68,85.78,81.02,11135,92525623.0,5.86,3.02,2.45,5.95
35,2020-09-24,82.6,81.91,83.26,80.77,7584,62092567.0,2.98,-2.12,-1.77,4.05
36,2020-09-25,81.0,80.08,82.84,79.58,5251,42649003.0,3.98,-2.23,-1.83,2.81
37,2020-09-28,80.08,74.99,80.7,74.9,9920,76136700.0,7.24,-6.36,-5.09,5.3
38,2020-09-29,75.01,75.66,76.65,74.7,5084,38563147.0,2.6,0.89,0.67,2.72
39,2020-09-30,75.48,74.36,76.51,73.56,4889,36571512.0,3.9,-1.72,-1.3,2.61
40,2020-10-09,75.0,76.58,77.4,75.0,5506,42035926.0,3.23,2.99,2.22,2.94
41,2020-10-12,77.6,79.29,79.48,77.03,8185,64185616.0,3.2,3.54,2.71,4.37
42,2020-10-13,79.9,78.63,80.8,78.39,8898,70540953.0,3.04,-0.83,-0.66,4.75
43,2020-10-14,80.18,79.09,80.18,78.37,6377,50343589.0,2.3,0.59,0.46,3.41
44,2020-10-15,79.48,77.0,79.48,77.0,6482,50625593.0,3.14,-2.64,-2.09,3.46
45,2020-10-16,77.35,77.86,78.24,76.51,5569,43218689.0,2.25,1.12,0.86,2.98
46,2020-10-19,78.0,76.53,78.46,76.07,4877,37801175.0,3.07,-1.71,-1.33,2.61
47,2020-10-20,76.53,76.58,76.65,75.31,4545,34562068.0,1.75,0.07,0.05,2.43
48,2020-10-21,76.94,80.03,82.87,76.69,19541,155943649.0,8.07,4.51,3.45,10.44
49,2020-10-22,80.0,80.37,82.75,78.61,18094,146609524.0,5.17,0.42,0.34,9.67
50,2020-10-23,80.75,75.82,81.18,75.5,15858,123217111.0,7.07,-5.66,-4.55,8.47
51,2020-10-26,75.28,73.45,75.28,72.88,9524,70123798.0,3.17,-3.13,-2.37,5.09
52,2020-10-27,73.15,73.4,73.79,72.93,4569,33491380.0,1.17,-0.07,-0.05,2.44
53,2020-10-28,73.0,71.6,73.53,71.3,9033,64967427.0,3.04,-2.45,-1.8,4.83
54,2020-10-29,70.35,69.99,71.2,69.79,9486,66610723.0,1.97,-2.25,-1.61,5.07
55,2020-10-30,70.05,67.13,70.6,67.0,8962,61658106.0,5.14,-4.09,-2.86,4.79
56,2020-11-02,67.13,66.76,67.75,65.05,7467,49338241.0,4.02,-0.55,-0.37,3.99
57,2020-11-03,66.87,70.0,70.0,66.87,9362,64509807.0,4.69,4.85,3.24,5.0
58,2020-11-04,70.11,69.56,70.5,68.58,5236,36392062.0,2.74,-0.63,-0.44,2.8
59,2020-11-05,71.02,70.3,71.52,69.38,5849,41079929.0,3.08,1.06,0.74,3.12
60,2020-11-06,70.45,69.3,70.59,68.38,5953,41111959.0,3.14,-1.42,-1.0,3.18
61,2020-11-09,70.0,71.45,71.9,70.0,8253,58754167.0,2.74,3.1,2.15,4.41
62,2020-11-10,71.46,70.59,72.34,70.13,6317,45057307.0,3.09,-1.2,-0.86,3.37
63,2020-11-11,70.79,68.71,70.79,68.5,6574,45526839.0,3.24,-2.66,-1.88,3.51
64,2020-11-12,68.79,68.39,69.35,68.22,2617,17943940.0,1.64,-0.47,-0.32,1.4
65,2020-11-13,68.01,68.05,68.97,67.87,3802,25978178.0,1.61,-0.5,-0.34,2.03
66,2020-11-16,68.4,70.39,71.66,68.1,9329,65892969.0,5.23,3.44,2.34,4.98
67,2020-11-17,70.39,68.44,70.99,68.2,6741,46558075.0,3.96,-2.77,-1.95,3.6
68,2020-11-18,68.76,68.98,68.99,67.88,3914,26770042.0,1.62,0.79,0.54,2.09
69,2020-11-19,68.84,68.85,69.39,68.2,3182,21918151.0,1.73,-0.19,-0.13,1.7
70,2020-11-20,68.89,68.34,69.88,68.34,3605,24707843.0,2.24,-0.74,-0.51,1.93
71,2020-11-23,68.69,68.2,68.88,67.98,3685,25210188.0,1.32,-0.2,-0.14,1.97
72,2020-11-24,68.5,67.0,68.52,67.0,4748,31982525.0,2.23,-1.76,-1.2,2.54
73,2020-11-25,67.06,69.31,71.0,66.35,12581,86791003.0,6.94,3.45,2.31,6.72
74,2020-11-26,69.0,67.3,69.29,67.2,6266,42498045.0,3.02,-2.9,-2.01,3.35
75,2020-11-27,67.35,66.84,67.37,66.41,3567,23823106.0,1.43,-0.68,-0.46,1.91
76,2020-11-30,66.98,66.86,67.74,66.32,2912,19550598.0,2.12,0.03,0.02,1.56
77,2020-12-01,66.86,67.68,67.86,66.5,3449,23317327.0,2.03,1.23,0.82,1.84
78,2020-12-02,67.69,67.69,68.19,67.31,3670,24846582.0,1.3,0.01,0.01,1.96
79,2020-12-03,67.36,67.81,68.66,67.36,4068,27697124.0,1.92,0.18,0.12,2.17
80,2020-12-04,68.26,69.21,70.48,67.83,8305,57711002.0,3.91,2.06,1.4,4.44
81,2020-12-07,69.7,69.05,70.3,68.55,4999,34676992.0,2.53,-0.23,-0.16,2.67
82,2020-12-08,69.28,68.1,69.5,67.68,3977,27199467.0,2.64,-1.38,-0.95,2.12
83,2020-12-09,68.3,66.08,68.45,65.8,4990,33349384.0,3.89,-2.97,-2.02,2.67
84,2020-12-10,65.82,64.95,66.42,64.67,4996,32737994.0,2.65,-1.71,-1.13,2.67
85,2020-12-11,65.0,62.77,65.28,61.9,7513,47384226.0,5.2,-3.36,-2.18,4.01
86,2020-12-14,62.9,62.95,63.28,62.42,2377,14912065.0,1.37,0.29,0.18,1.27
