,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-09-09,48.1,48.99,57.14,48.1,164784,847635952.0,23.73,28.58,10.89,68.28
1,2021-09-10,45.95,41.4,45.95,41.2,104268,446424512.0,9.7,-15.49,-7.59,43.2
2,2021-09-13,40.59,39.43,41.18,39.39,56741,226682125.0,4.32,-4.76,-1.97,23.51
3,2021-09-14,39.9,39.46,40.5,38.7,37992,150217060.0,4.57,0.08,0.03,15.74
4,2021-09-15,39.36,40.0,40.3,38.7,31017,122691299.0,4.05,1.37,0.54,12.85
5,2021-09-16,39.8,38.61,40.18,38.5,31498,123182467.0,4.2,-3.48,-1.39,13.05
6,2021-09-17,38.5,39.2,40.05,38.46,22514,88400658.0,4.12,1.53,0.59,9.33
7,2021-09-22,38.95,38.78,39.7,38.42,19092,74283981.0,3.27,-1.07,-0.42,7.91
8,2021-09-23,39.29,39.81,40.4,39.29,21072,83979399.0,2.86,2.66,1.03,8.73
9,2021-09-24,40.4,40.95,41.48,39.82,25153,102176074.0,4.17,2.86,1.14,10.42
10,2021-09-27,40.96,41.72,43.98,40.59,31836,134279604.0,8.28,1.88,0.77,13.19
11,2021-09-28,41.76,41.46,42.28,40.91,15404,63901661.0,3.28,-0.62,-0.26,6.38
12,2021-09-29,41.03,40.67,42.72,40.62,14709,61244373.0,5.07,-1.91,-0.79,6.09
13,2021-09-30,40.77,41.45,41.7,40.55,12801,52869317.0,2.83,1.92,0.78,5.3
14,2021-10-08,41.22,41.69,42.3,41.22,9317,38855551.0,2.61,0.58,0.24,3.86
15,2021-10-11,41.72,43.62,44.12,41.42,17787,76616936.0,6.48,4.63,1.93,7.37
16,2021-10-12,43.4,43.19,44.38,42.4,14858,64511746.0,4.54,-0.99,-0.43,6.16
17,2021-10-13,43.13,44.27,45.3,43.13,14800,65584475.0,5.02,2.5,1.08,6.13
18,2021-10-14,44.38,48.22,50.2,44.38,30726,144623430.0,13.15,8.92,3.95,12.73
19,2021-10-15,49.2,53.5,54.77,48.63,41491,215318217.0,12.73,10.95,5.28,17.19
20,2021-10-18,55.68,51.7,58.0,51.61,44096,240527478.0,11.94,-3.36,-1.8,18.27
21,2021-10-19,52.16,50.7,53.5,50.38,31844,163803391.0,6.03,-1.93,-1.0,13.19
22,2021-10-20,51.13,48.39,52.33,48.0,32184,158838044.0,8.54,-4.56,-2.31,13.34
23,2021-10-21,48.7,48.21,49.63,47.78,24171,117224291.0,3.82,-0.37,-0.18,10.02
24,2021-10-22,48.0,46.09,48.5,45.0,27878,130227090.0,7.26,-4.4,-2.12,11.55
25,2021-10-25,46.09,47.4,47.95,46.09,19583,92229524.0,4.04,2.84,1.31,8.11
26,2021-10-26,47.4,45.8,47.4,45.71,13555,62926510.0,3.57,-3.38,-1.6,5.62
27,2021-10-27,45.8,45.01,46.3,44.53,11026,49963155.0,3.86,-1.72,-0.79,4.57
28,2021-10-28,45.62,42.86,46.35,42.6,15152,66118137.0,8.33,-4.78,-2.15,6.28
29,2021-10-29,44.98,44.55,46.48,43.65,24985,113188908.0,6.6,3.94,1.69,10.35
30,2021-11-01,44.44,44.35,44.8,43.51,12554,55607763.0,2.9,-0.45,-0.2,5.2
31,2021-11-02,44.74,40.86,44.74,40.5,20737,87890046.0,9.56,-7.87,-3.49,8.59
32,2021-11-03,41.15,42.77,43.16,40.81,12818,54106029.0,5.75,4.67,1.91,5.31
33,2021-11-04,43.05,45.65,45.9,42.71,13777,61589091.0,7.46,6.73,2.88,5.71
34,2021-11-05,45.0,44.99,47.26,44.89,12971,59537140.0,5.19,-1.45,-0.66,5.37
35,2021-11-08,44.23,42.88,45.5,42.66,14156,61623133.0,6.31,-4.69,-2.11,5.87
36,2021-11-09,43.2,45.87,47.1,42.54,18788,85683776.0,10.63,6.97,2.99,7.79
37,2021-11-10,46.0,45.88,46.42,45.05,11720,53593521.0,2.99,0.02,0.01,4.86
38,2021-11-11,46.16,47.37,48.48,45.71,15689,74600224.0,6.04,3.25,1.49,6.5
39,2021-11-12,47.92,50.15,50.44,46.51,18828,92638441.0,8.3,5.87,2.78,7.8
40,2021-11-15,49.8,50.01,52.72,49.63,19763,101091359.0,6.16,-0.28,-0.14,8.19
41,2021-11-16,49.96,49.81,51.1,49.66,9612,48226198.0,2.88,-0.4,-0.2,3.98
42,2021-11-17,49.6,50.85,51.46,49.15,9393,47257078.0,4.64,2.09,1.04,3.89
43,2021-11-18,50.66,50.86,51.5,50.13,10319,52595792.0,2.69,0.02,0.01,4.28
44,2021-11-19,51.2,51.47,51.65,50.52,5968,30605683.0,2.22,1.2,0.61,2.47
45,2021-11-22,53.35,51.8,53.99,51.8,11255,59132020.0,4.25,0.64,0.33,4.66
46,2021-11-23,51.85,54.44,54.49,51.85,13196,70520497.0,5.1,5.1,2.64,5.47
47,2021-11-24,55.17,54.24,55.55,53.51,8970,48839120.0,3.75,-0.37,-0.2,3.72
48,2021-11-25,54.64,53.3,55.05,52.44,9779,52303728.0,4.81,-1.73,-0.94,4.05
49,2021-11-26,53.88,53.51,54.11,52.21,9953,52764830.0,3.56,0.39,0.21,4.12
50,2021-11-29,53.01,53.08,53.71,52.83,6595,35076896.0,1.64,-0.8,-0.43,2.73
51,2021-11-30,52.94,53.08,53.76,52.7,5532,29414205.0,2.0,0.0,0.0,2.29
52,2021-12-01,52.99,51.18,53.08,50.88,10463,54170892.0,4.14,-3.58,-1.9,4.34
53,2021-12-02,51.5,49.82,51.77,49.19,11623,58759438.0,5.04,-2.66,-1.36,4.82
54,2021-12-03,49.8,48.81,49.97,48.4,10876,53376216.0,3.15,-2.03,-1.01,4.51
55,2021-12-06,49.0,47.29,49.23,47.16,7320,35141520.0,4.24,-3.11,-1.52,3.03
56,2021-12-07,47.78,47.16,48.02,46.6,7833,37045699.0,3.0,-0.27,-0.13,3.25
57,2021-12-08,47.7,48.86,50.59,47.7,8399,41296517.0,6.13,3.6,1.7,3.48
58,2021-12-09,49.14,48.47,49.46,48.29,5234,25570438.0,2.39,-0.8,-0.39,2.17
59,2021-12-10,48.47,48.0,48.85,47.67,5214,25035787.0,2.43,-0.97,-0.47,2.16
60,2021-12-13,48.18,48.01,48.34,47.3,5483,26216347.0,2.17,0.02,0.01,2.27
61,2021-12-14,48.0,49.96,50.18,47.91,8950,44003172.0,4.73,4.06,1.95,3.71
62,2021-12-15,49.61,48.67,49.85,48.54,6507,31926240.0,2.62,-2.58,-1.29,2.7
63,2021-12-16,48.2,47.76,48.63,47.54,6093,29249278.0,2.24,-1.87,-0.91,2.52
64,2021-12-17,47.32,47.36,47.98,46.51,6553,30946945.0,3.08,-0.84,-0.4,2.72
65,2021-12-20,47.76,45.85,47.76,45.7,6066,28168290.0,4.35,-3.19,-1.51,2.51
66,2021-12-21,46.1,46.17,46.45,45.6,3168,14584414.0,1.85,0.7,0.32,1.31
67,2021-12-22,46.17,45.41,46.66,45.1,6095,27903910.0,3.38,-1.65,-0.76,2.53
68,2021-12-23,45.52,44.88,45.53,44.58,4836,21736467.0,2.09,-1.17,-0.53,2.0
69,2021-12-24,44.9,43.82,45.84,43.7,7798,34910031.0,4.77,-2.36,-1.06,3.23
70,2021-12-27,44.15,44.3,44.79,43.05,3811,16831105.0,3.97,1.1,0.48,1.58
71,2021-12-28,44.79,44.79,46.46,44.69,5288,23915940.0,4.0,1.11,0.49,2.19
72,2021-12-29,45.0,44.45,45.18,43.88,6677,29651220.0,2.9,-0.76,-0.34,2.77
73,2021-12-30,44.23,44.45,44.81,44.03,3906,17391371.0,1.75,0.0,0.0,1.62
74,2021-12-31,44.3,44.88,45.2,44.3,4095,18331154.0,2.02,0.97,0.43,1.7
