,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-07-22,80.01,61.11,80.21,59.54,1233877,8198710016.0,96.18,184.36,39.62,62.15
1,2021-07-23,61.68,62.48,66.65,57.68,580112,3666072400.0,14.68,2.24,1.37,29.22
2,2021-07-26,63.05,71.0,71.0,62.51,496157,3316513840.0,13.59,13.64,8.52,24.99
3,2021-07-27,72.6,67.18,76.4,66.3,454054,3257141952.0,14.23,-5.38,-3.82,22.87
4,2021-07-28,66.88,70.6,72.2,65.25,334538,2299264720.0,10.35,5.09,3.42,16.85
5,2021-07-29,73.1,71.77,73.6,68.74,319127,2273816704.0,6.88,1.66,1.17,16.07
6,2021-07-30,70.8,65.7,71.74,64.61,334582,2264756128.0,9.93,-8.46,-6.07,16.85
7,2021-08-02,64.24,67.63,69.98,64.01,240138,1631534368.0,9.09,2.94,1.93,12.1
8,2021-08-03,67.39,63.4,68.2,62.4,220958,1425062000.0,8.58,-6.25,-4.23,11.13
9,2021-08-04,63.83,70.6,70.88,63.07,314309,2143290704.0,12.32,11.36,7.2,15.83
10,2021-08-05,69.0,72.55,75.0,68.55,260537,1875046736.0,9.14,2.76,1.95,13.12
11,2021-08-06,72.5,71.87,73.75,69.22,163545,1167245760.0,6.24,-0.94,-0.68,8.24
12,2021-08-09,70.7,70.77,72.29,66.83,194293,1343183088.0,7.6,-1.53,-1.1,9.79
13,2021-08-10,70.5,69.19,73.96,67.75,157174,1103507376.0,8.77,-2.23,-1.58,7.92
14,2021-08-11,68.28,66.32,68.42,65.94,191344,1281902896.0,3.58,-4.15,-2.87,9.64
15,2021-08-12,66.78,67.4,67.5,64.88,155493,1026692848.0,3.95,1.63,1.08,7.83
16,2021-08-13,66.47,65.45,67.25,65.2,104292,687758096.0,3.04,-2.89,-1.95,5.25
17,2021-08-16,64.26,64.39,66.8,63.86,98589,641269760.0,4.49,-1.62,-1.06,4.97
18,2021-08-17,64.83,65.45,66.17,64.0,119916,781027504.0,3.37,1.65,1.06,6.04
19,2021-08-18,65.7,64.85,65.75,62.86,96368,618850608.0,4.42,-0.92,-0.6,4.85
20,2021-08-19,67.4,66.42,68.5,65.56,148191,994168480.0,4.53,2.42,1.57,7.46
21,2021-08-20,66.01,64.3,66.09,62.55,133259,854771312.0,5.33,-3.19,-2.12,6.71
22,2021-08-23,65.68,67.68,68.15,64.6,145363,972226576.0,5.52,5.26,3.38,7.32
23,2021-08-24,68.43,74.99,78.28,68.25,295603,2157572816.0,14.82,10.8,7.31,14.89
24,2021-08-25,74.39,79.1,80.24,73.67,233862,1798386304.0,8.76,5.48,4.11,11.78
25,2021-08-26,78.5,78.78,81.5,77.31,170497,1352556528.0,5.3,-0.4,-0.32,8.59
26,2021-08-27,78.0,87.33,88.8,77.35,222671,1885495264.0,14.53,10.85,8.55,11.22
27,2021-08-30,88.9,90.0,96.0,87.9,274115,2502572480.0,9.28,3.06,2.67,13.81
28,2021-08-31,89.98,91.03,92.0,86.8,170274,1525869376.0,5.78,1.14,1.03,8.58
29,2021-09-01,91.77,81.5,92.44,79.35,260280,2174542304.0,14.38,-10.47,-9.53,13.11
30,2021-09-02,82.01,85.1,86.6,81.99,153427,1298461056.0,5.66,4.42,3.6,7.73
31,2021-09-03,84.57,81.95,89.98,81.24,163774,1386630448.0,10.27,-3.7,-3.15,8.25
32,2021-09-06,81.02,78.93,82.8,75.26,168422,1312251120.0,9.2,-3.69,-3.02,8.48
33,2021-09-07,78.89,80.56,81.46,78.05,94487,758512832.0,4.32,2.07,1.63,4.76
34,2021-09-08,79.04,77.35,80.0,77.08,127895,997992576.0,3.62,-3.98,-3.21,6.44
35,2021-09-09,76.89,78.4,78.69,76.08,104157,805587264.0,3.37,1.36,1.05,5.25
36,2021-09-10,78.78,79.77,81.05,75.7,164029,1284515664.0,6.82,1.75,1.37,8.26
37,2021-09-13,79.15,73.98,79.15,73.98,173544,1319134512.0,6.48,-7.26,-5.79,8.74
38,2021-09-14,73.0,72.9,74.5,71.05,134330,978002608.0,4.66,-1.46,-1.08,6.77
