,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2017-07-10,13.51,16.21,16.21,13.51,81,131031.0,23.98,43.96,4.95,0.02
1,2017-07-11,17.83,17.83,17.83,17.83,95,168975.0,0.0,9.99,1.62,0.02
2,2017-07-12,19.61,19.61,19.61,19.61,48,94383.0,0.0,9.98,1.78,0.01
3,2017-07-13,21.57,21.57,21.57,21.57,211,454070.0,0.0,9.99,1.96,0.05
4,2017-07-14,23.73,23.73,23.73,23.73,883,2095762.0,0.0,10.01,2.16,0.21
5,2017-07-17,26.1,26.1,26.1,26.1,4934,12877557.0,0.0,9.99,2.37,1.19
6,2017-07-18,28.71,28.71,28.71,28.71,7485,21490009.0,0.0,10.0,2.61,1.8
7,2017-07-19,31.58,31.58,31.58,31.58,3086,9745146.0,0.0,10.0,2.87,0.74
8,2017-07-20,34.74,34.74,34.74,34.74,3004,10436278.0,0.0,10.01,3.16,0.72
9,2017-07-21,38.21,38.21,38.21,38.21,15252,58276173.0,0.0,9.99,3.47,3.67
10,2017-07-24,41.5,42.03,42.03,40.85,149518,623474768.0,3.09,10.0,3.82,35.94
11,2017-07-25,45.98,46.23,46.23,44.36,196658,895843648.0,4.45,9.99,4.2,47.27
12,2017-07-26,46.85,46.77,48.4,44.88,186608,866670816.0,7.61,1.17,0.54,44.86
13,2017-07-27,46.0,44.59,46.38,43.51,159247,717518624.0,6.14,-4.66,-2.18,38.28
14,2017-07-28,46.88,44.59,48.52,44.2,177504,831349776.0,9.69,0.0,0.0,42.67
15,2017-07-31,46.8,49.05,49.05,46.4,65165,311706368.0,5.94,10.0,4.46,15.66
16,2017-08-01,51.8,48.23,51.8,45.73,168613,815653456.0,12.38,-1.67,-0.82,40.53
17,2017-08-02,48.0,44.85,48.55,44.5,143118,666951824.0,8.4,-7.01,-3.38,34.4
18,2017-08-03,45.96,42.29,46.42,42.08,158934,702312480.0,9.68,-5.71,-2.56,38.21
19,2017-08-04,42.32,42.71,43.5,41.2,118656,503013760.0,5.44,0.99,0.42,28.52
20,2017-08-07,42.6,41.58,43.66,41.16,93402,394884960.0,5.85,-2.65,-1.13,22.45
21,2017-08-08,40.94,40.37,41.39,39.81,82389,333866592.0,3.8,-2.91,-1.21,19.8
22,2017-08-09,40.09,41.71,42.42,39.96,89989,371754224.0,6.09,3.32,1.34,21.63
23,2017-08-10,41.35,41.16,42.0,40.52,52286,215338485.0,3.55,-1.32,-0.55,12.57
