,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2021-03-22,21.72,21.72,21.72,21.72,7487,16261199.0,0.0,44.03,6.64,1.78
1,2021-03-23,23.89,23.89,23.89,23.89,2140,5111791.0,0.0,9.99,2.17,0.51
2,2021-03-24,26.28,26.28,26.28,26.28,2777,7298744.0,0.0,10.0,2.39,0.66
3,2021-03-25,28.91,28.91,28.91,23.65,282894,768158800.0,20.02,10.01,2.63,67.36
4,2021-03-26,29.0,31.8,31.8,29.0,95768,297523040.0,9.69,10.0,2.89,22.8
5,2021-03-29,34.98,34.98,34.98,34.5,127186,444857552.0,1.51,10.0,3.18,30.28
6,2021-03-30,37.76,36.05,38.48,33.23,299269,1092187856.0,15.01,3.06,1.07,71.25
7,2021-03-31,32.46,32.45,34.9,32.45,197918,654586784.0,6.8,-9.99,-3.6,47.12
8,2021-04-01,30.44,30.58,33.3,29.21,209892,632601968.0,12.6,-5.76,-1.87,49.97
9,2021-04-02,29.92,33.64,33.64,29.44,213650,679777792.0,13.73,10.01,3.06,50.87
10,2021-04-06,34.45,31.93,35.0,31.91,182952,609072432.0,9.19,-5.08,-1.71,43.56
11,2021-04-07,30.66,35.12,35.12,30.66,218298,732698672.0,13.97,9.99,3.19,51.98
12,2021-04-08,34.4,32.6,34.5,32.03,182790,608832752.0,7.03,-7.18,-2.52,43.52
13,2021-04-09,32.03,30.52,32.49,30.47,124353,385292464.0,6.2,-6.38,-2.08,29.61
14,2021-04-12,30.33,30.72,31.5,29.55,91389,279931888.0,6.39,0.66,0.2,21.76
15,2021-04-13,30.29,30.59,31.49,29.61,82595,253302572.0,6.12,-0.42,-0.13,19.67
16,2021-04-14,29.7,28.4,30.05,27.59,106492,305767312.0,8.04,-7.16,-2.19,25.36
17,2021-04-15,28.33,27.92,29.02,27.86,67561,191202920.0,4.08,-1.69,-0.48,16.09
18,2021-04-16,28.0,28.0,28.56,27.5,61882,173120892.0,3.8,0.29,0.08,14.73
